artist,track,release_title,release_year,label,release_id,duration
N-Trance,Set You Free,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,4:09
The Ones,Flawless,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:10
Daft Punk,Digital Love,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:58
Groove Armada,Superstylin',Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:44
Jean Jacques Smoothie,2 People,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,2:52
So Solid Crew,21 Seconds,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,2:44
Afroman,Because I Got High,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:19
Francesca (5),Been To The Mountain (Warren Rigg Club Mix),Pride,2000,Ministry Of Sound,1140841,6:38
"Midnight Express, Sabrina Johnston",Freedom (Love & Devotion Mix),Pride,2000,Ministry Of Sound,1140841,6:17
Weird Science,Feel The Need (The Lab Rats Original Vocal Mix),Pride,2000,Ministry Of Sound,1140841,6:29
Mirrorball,"Burnin' (Original 12"" Mix)",Pride,2000,Ministry Of Sound,1140841,6:36
Jackie Rawe,I Believe In Dreams (Definitive Mix),Pride,2000,Ministry Of Sound,1140841,6:19
The Dream Girls,I Can Fly (Definitive Mix),Pride,2000,Ministry Of Sound,1140841,6:01
"Spellbound (6), Deejé",Oh L'Amour (14-Minute Majimix),Pride,2000,Ministry Of Sound,1140841,8:53
I-Con (2),I Am Strong (Trinity Mix),Pride,2000,Ministry Of Sound,1140841,6:39
Arriva,African Soul Anthem (Atlantis ITA Mix),Pride,2000,Ministry Of Sound,1140841,6:35
Marqus,Feel Your Soul,Pride,2000,Ministry Of Sound,1140841,8:30
"Respect, Hannah Jones",I Am What I Am (Definitive Mix),Pride,2000,Ministry Of Sound,1140841,6:07
Baby Bumps,I Got This Feeling (G-Club Deep Vocal Remix),Pride,2000,Ministry Of Sound,1140841,6:17
Obsession,Can You Feel It (Definitive Mix),Pride,2000,Ministry Of Sound,1140841,7:53
Kinky Boyz,The Only Way Is Up (Definitive Mix),Pride,2000,Ministry Of Sound,1140841,7:19
Martha Wash,It's Raining Men (The Millennium Mix),Pride,2000,Ministry Of Sound,1140841,8:00
Hannah Jones,And I'm Telling You I'm Not Going,Pride,2000,Ministry Of Sound,1140841,4:09
Sylvester,Can't Stop Dancing,Pride,2000,Ministry Of Sound,1140841,7:17
Aretha Franklin,Freeway Of Love (Extended Mix),Pride,2000,Ministry Of Sound,1140841,5:55
The Heartists,What A Difference A Day Makes (Dado Braza Extended Remix),Pride,2000,Ministry Of Sound,1140841,7:26
Dr. Alban,Sing Hallelujah (Red City Vocal Mix),Pride,2000,Ministry Of Sound,1140841,4:58
Biffy Clyro,Bodies In Flight,The Vertigo Of Bliss,2003,Ministry Of Sound,1172182,5:17
